Date,State,District,Confirmed,Active,Recovered,Deaths
2020-06-04,Telangana,Nalgonda,0,0,0,0
2020-06-04,Telangana,Narayanpet,0,0,0,0
2020-06-04,Telangana,Nagarkurnool,0,0,0,0
2020-06-04,Telangana,Nirmal,0,0,0,0
2020-06-04,Telangana,Nizamabad,0,0,0,0
2020-06-04,Telangana,Peddapalli,0,0,0,0
2020-06-04,Telangana,Rajanna Sircilla,0,0,0,0
2020-06-04,Telangana,Ranga Reddy,0,0,0,0
2020-06-04,Telangana,Sangareddy,0,0,0,0
2020-06-04,Telangana,Siddipet,0,0,0,0
2020-06-04,Telangana,Suryapet,0,0,0,0
2020-06-04,Telangana,Vikarabad,0,0,0,0
2020-06-04,Telangana,Wanaparthy,0,0,0,0
2020-06-04,Telangana,Warangal Urban,0,0,0,0
2020-06-04,Telangana,Warangal Rural,0,0,0,0
2020-06-04,Telangana,Yadadri Bhuvanagiri,0,0,0,0
2020-06-04,Andaman and Nicobar Islands,Nicobars,0,0,0,0
2020-06-04,Andaman and Nicobar Islands,North and Middle Andaman,0,0,0,0
2020-06-04,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0
2020-06-04,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0
2020-06-04,Jammu and Kashmir,Mirpur,0,0,0,0
2020-06-04,Jammu and Kashmir,Muzaffarabad,0,0,0,0
2020-06-04,Lakshadweep,Lakshadweep,0,0,0,0
2020-06-04,Delhi,Central Delhi,0,0,0,0
2020-06-04,Delhi,East Delhi,0,0,0,0
2020-06-04,Delhi,New Delhi,0,0,0,0
2020-06-04,Delhi,North Delhi,0,0,0,0
2020-06-04,Delhi,North East Delhi,0,0,0,0
2020-06-04,Delhi,North West Delhi,0,0,0,0
2020-06-04,Delhi,Shahdara,0,0,0,0
2020-06-04,Delhi,South Delhi,0,0,0,0
2020-06-04,Delhi,South East Delhi,0,0,0,0
2020-06-04,Delhi,South West Delhi,0,0,0,0
2020-06-04,Delhi,West Delhi,0,0,0,0
2020-06-04,Puducherry,Yanam,0,0,0,0
2020-06-05,Arunachal Pradesh,Upper Dibang Valley,0,0,0,0
2020-06-05,Assam,Majuli,0,0,0,0
2020-06-05,Chhattisgarh,Gaurela-Pendra-Marwahi,0,0,0,0
2020-06-05,Himachal Pradesh,Lahaul and Spiti,0,0,0,0
2020-06-05,Madhya Pradesh,Chachaura-Binaganj,0,0,0,0
2020-06-05,Madhya Pradesh,Maihar,0,0,0,0
2020-06-05,Madhya Pradesh,Nagda,0,0,0,0
2020-06-05,Madhya Pradesh,Niwari,0,0,0,0
2020-06-05,Maharashtra,Mumbai Suburban,0,0,0,0
2020-06-05,Manipur,Jiribam,0,0,0,0
2020-06-05,Manipur,Pherzawl,0,0,0,0
2020-06-05,Meghalaya,East Garo Hills,0,0,0,0
2020-06-05,Meghalaya,East Jaintia Hills,0,0,0,0
2020-06-05,Meghalaya,Ribhoi,0,0,0,0
2020-06-05,Meghalaya,South Garo Hills,0,0,0,0
2020-06-05,Meghalaya,South West Khasi Hills,0,0,0,0
2020-06-05,Mizoram,Champhai,0,0,0,0
2020-06-05,Mizoram,Hnahthial,0,0,0,0
2020-06-05,Mizoram,Khawzawl,0,0,0,0
2020-06-05,Mizoram,Kolasib,0,0,0,0
2020-06-05,Mizoram,Lawngtlai,0,0,0,0
2020-06-05,Mizoram,Saiha,0,0,0,0
2020-06-05,Mizoram,Serchhip,0,0,0,0
2020-06-05,Nagaland,Longleng,0,0,0,0
2020-06-05,Nagaland,Noklak,0,0,0,0
2020-06-05,Nagaland,Zunheboto,0,0,0,0
2020-06-05,Sikkim,East District,0,0,0,0
2020-06-05,Sikkim,North District,0,0,0,0
2020-06-05,Sikkim,South District,0,0,0,0
2020-06-05,Sikkim,West District,0,0,0,0
2020-06-05,Tamil Nadu,Mayiladuthurai,0,0,0,0
2020-06-05,Telangana,Adilabad,0,0,0,0
2020-06-05,Telangana,Komaram Bheem,0,0,0,0
2020-06-05,Telangana,Bhadradri Kothagudem,0,0,0,0
2020-06-05,Telangana,Hyderabad,0,0,0,0
2020-06-05,Telangana,Jagtial,0,0,0,0
2020-06-05,Telangana,Jangaon,0,0,0,0
2020-06-05,Telangana,Jayashankar Bhupalapally,0,0,0,0
2020-06-05,Telangana,Jogulamba Gadwal,0,0,0,0
2020-06-05,Telangana,Kamareddy,0,0,0,0
2020-06-05,Telangana,Karimnagar,0,0,0,0
2020-06-05,Telangana,Khammam,0,0,0,0
2020-06-05,Telangana,Mahabubabad,0,0,0,0
2020-06-05,Telangana,Mahabubnagar,0,0,0,0
2020-06-05,Telangana,Mancherial,0,0,0,0
2020-06-05,Telangana,Medak,0,0,0,0
2020-06-05,Telangana,Medchal Malkajgiri,0,0,0,0
2020-06-05,Telangana,Mulugu,0,0,0,0
2020-06-05,Telangana,Nalgonda,0,0,0,0
2020-06-05,Telangana,Narayanpet,0,0,0,0
2020-06-05,Telangana,Nagarkurnool,0,0,0,0
2020-06-05,Telangana,Nirmal,0,0,0,0
2020-06-05,Telangana,Nizamabad,0,0,0,0
2020-06-05,Telangana,Peddapalli,0,0,0,0
2020-06-05,Telangana,Rajanna Sircilla,0,0,0,0
2020-06-05,Telangana,Ranga Reddy,0,0,0,0
2020-06-05,Telangana,Sangareddy,0,0,0,0
2020-06-05,Telangana,Siddipet,0,0,0,0
2020-06-05,Telangana,Suryapet,0,0,0,0
2020-06-05,Telangana,Vikarabad,0,0,0,0
2020-06-05,Telangana,Wanaparthy,0,0,0,0
2020-06-05,Telangana,Warangal Urban,0,0,0,0
2020-06-05,Telangana,Warangal Rural,0,0,0,0
2020-06-05,Telangana,Yadadri Bhuvanagiri,0,0,0,0
2020-06-05,Andaman and Nicobar Islands,Nicobars,0,0,0,0
2020-06-05,Andaman and Nicobar Islands,North and Middle Andaman,0,0,0,0
2020-06-05,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0
2020-06-05,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0
2020-06-05,Jammu and Kashmir,Mirpur,0,0,0,0
2020-06-05,Jammu and Kashmir,Muzaffarabad,0,0,0,0
2020-06-05,Lakshadweep,Lakshadweep,0,0,0,0
2020-06-05,Delhi,Central Delhi,0,0,0,0
2020-06-05,Delhi,East Delhi,0,0,0,0
2020-06-05,Delhi,New Delhi,0,0,0,0
2020-06-05,Delhi,North Delhi,0,0,0,0
2020-06-05,Delhi,North East Delhi,0,0,0,0
2020-06-05,Delhi,North West Delhi,0,0,0,0
2020-06-05,Delhi,Shahdara,0,0,0,0
2020-06-05,Delhi,South Delhi,0,0,0,0
2020-06-05,Delhi,South East Delhi,0,0,0,0
2020-06-05,Delhi,South West Delhi,0,0,0,0
2020-06-05,Delhi,West Delhi,0,0,0,0
2020-06-05,Puducherry,Yanam,0,0,0,0
2020-06-06,Arunachal Pradesh,Upper Dibang Valley,0,0,0,0
2020-06-06,Assam,Majuli,0,0,0,0
2020-06-06,Chhattisgarh,Gaurela-Pendra-Marwahi,0,0,0,0
2020-06-06,Himachal Pradesh,Lahaul and Spiti,0,0,0,0
2020-06-06,Madhya Pradesh,Chachaura-Binaganj,0,0,0,0
2020-06-06,Madhya Pradesh,Maihar,0,0,0,0
2020-06-06,Madhya Pradesh,Nagda,0,0,0,0
2020-06-06,Madhya Pradesh,Niwari,0,0,0,0
2020-06-06,Maharashtra,Mumbai Suburban,0,0,0,0
2020-06-06,Manipur,Jiribam,0,0,0,0
2020-06-06,Meghalaya,East Garo Hills,0,0,0,0
2020-06-06,Meghalaya,East Jaintia Hills,0,0,0,0
2020-06-06,Meghalaya,Ribhoi,0,0,0,0
2020-06-06,Meghalaya,South Garo Hills,0,0,0,0
2020-06-06,Meghalaya,South West Khasi Hills,0,0,0,0
2020-06-06,Mizoram,Champhai,0,0,0,0
2020-06-06,Mizoram,Hnahthial,0,0,0,0
2020-06-06,Mizoram,Khawzawl,0,0,0,0
2020-06-06,Mizoram,Kolasib,0,0,0,0
2020-06-06,Mizoram,Lawngtlai,0,0,0,0
2020-06-06,Mizoram,Saiha,0,0,0,0
2020-06-06,Mizoram,Serchhip,0,0,0,0
2020-06-06,Nagaland,Longleng,0,0,0,0
2020-06-06,Nagaland,Noklak,0,0,0,0
2020-06-06,Nagaland,Zunheboto,0,0,0,0
2020-06-06,Sikkim,East District,0,0,0,0
2020-06-06,Sikkim,North District,0,0,0,0
2020-06-06,Sikkim,South District,0,0,0,0
2020-06-06,Sikkim,West District,0,0,0,0
2020-06-06,Tamil Nadu,Mayiladuthurai,0,0,0,0
2020-06-06,Telangana,Adilabad,0,0,0,0
2020-06-06,Telangana,Komaram Bheem,0,0,0,0
2020-06-06,Telangana,Bhadradri Kothagudem,0,0,0,0
2020-06-06,Telangana,Hyderabad,0,0,0,0
2020-06-06,Telangana,Jagtial,0,0,0,0
2020-06-06,Telangana,Jangaon,0,0,0,0
2020-06-06,Telangana,Jayashankar Bhupalapally,0,0,0,0
2020-06-06,Telangana,Jogulamba Gadwal,0,0,0,0
2020-06-06,Telangana,Kamareddy,0,0,0,0
2020-06-06,Telangana,Karimnagar,0,0,0,0
2020-06-06,Telangana,Khammam,0,0,0,0
2020-06-06,Telangana,Mahabubabad,0,0,0,0
2020-06-06,Telangana,Mahabubnagar,0,0,0,0
2020-06-06,Telangana,Mancherial,0,0,0,0
2020-06-06,Telangana,Medak,0,0,0,0
2020-06-06,Telangana,Medchal Malkajgiri,0,0,0,0
2020-06-06,Telangana,Mulugu,0,0,0,0
2020-06-06,Telangana,Nalgonda,0,0,0,0
2020-06-06,Telangana,Narayanpet,0,0,0,0
2020-06-06,Telangana,Nagarkurnool,0,0,0,0
2020-06-06,Telangana,Nirmal,0,0,0,0
2020-06-06,Telangana,Nizamabad,0,0,0,0
2020-06-06,Telangana,Peddapalli,0,0,0,0
2020-06-06,Telangana,Rajanna Sircilla,0,0,0,0
2020-06-06,Telangana,Ranga Reddy,0,0,0,0
2020-06-06,Telangana,Sangareddy,0,0,0,0
2020-06-06,Telangana,Siddipet,0,0,0,0
2020-06-06,Telangana,Suryapet,0,0,0,0
2020-06-06,Telangana,Vikarabad,0,0,0,0
2020-06-06,Telangana,Wanaparthy,0,0,0,0
2020-06-06,Telangana,Warangal Urban,0,0,0,0
2020-06-06,Telangana,Warangal Rural,0,0,0,0
2020-06-06,Telangana,Yadadri Bhuvanagiri,0,0,0,0
2020-06-06,Andaman and Nicobar Islands,Nicobars,0,0,0,0
2020-06-06,Andaman and Nicobar Islands,North and Middle Andaman,0,0,0,0
2020-06-06,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0
2020-06-06,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0
2020-06-06,Jammu and Kashmir,Mirpur,0,0,0,0
2020-06-06,Jammu and Kashmir,Muzaffarabad,0,0,0,0
2020-06-06,Lakshadweep,Lakshadweep,0,0,0,0
2020-06-06,Delhi,Central Delhi,0,0,0,0
2020-06-06,Delhi,East Delhi,0,0,0,0
2020-06-06,Delhi,New Delhi,0,0,0,0
2020-06-06,Delhi,North Delhi,0,0,0,0
2020-06-06,Delhi,North East Delhi,0,0,0,0
2020-06-06,Delhi,North West Delhi,0,0,0,0
2020-06-06,Delhi,Shahdara,0,0,0,0
2020-06-06,Delhi,South Delhi,0,0,0,0
2020-06-06,Delhi,South East Delhi,0,0,0,0
2020-06-06,Delhi,South West Delhi,0,0,0,0
2020-06-06,Delhi,West Delhi,0,0,0,0
2020-06-06,Puducherry,Yanam,0,0,0,0
2020-06-07,Arunachal Pradesh,Upper Dibang Valley,0,0,0,0
2020-06-07,Chhattisgarh,Gaurela-Pendra-Marwahi,0,0,0,0
2020-06-07,Himachal Pradesh,Lahaul and Spiti,0,0,0,0
2020-06-07,Madhya Pradesh,Chachaura-Binaganj,0,0,0,0
2020-06-07,Madhya Pradesh,Maihar,0,0,0,0
2020-06-07,Madhya Pradesh,Nagda,0,0,0,0
2020-06-07,Madhya Pradesh,Niwari,0,0,0,0
2020-06-07,Maharashtra,Mumbai Suburban,0,0,0,0
2020-06-07,Manipur,Jiribam,0,0,0,0
2020-06-07,Meghalaya,East Garo Hills,0,0,0,0
2020-06-07,Meghalaya,East Jaintia Hills,0,0,0,0
2020-06-07,Meghalaya,Ribhoi,0,0,0,0
2020-06-07,Meghalaya,South Garo Hills,0,0,0,0
2020-06-07,Meghalaya,South West Khasi Hills,0,0,0,0
2020-06-07,Mizoram,Champhai,0,0,0,0
2020-06-07,Mizoram,Hnahthial,0,0,0,0
2020-06-07,Mizoram,Khawzawl,0,0,0,0
2020-06-07,Mizoram,Kolasib,0,0,0,0
2020-06-07,Mizoram,Saiha,0,0,0,0
2020-06-07,Mizoram,Serchhip,0,0,0,0
2020-06-07,Nagaland,Longleng,0,0,0,0
2020-06-07,Nagaland,Noklak,0,0,0,0
2020-06-07,Nagaland,Zunheboto,0,0,0,0
2020-06-07,Sikkim,East District,0,0,0,0
2020-06-07,Sikkim,North District,0,0,0,0
2020-06-07,Sikkim,South District,0,0,0,0
2020-06-07,Sikkim,West District,0,0,0,0
2020-06-07,Tamil Nadu,Mayiladuthurai,0,0,0,0
2020-06-07,Telangana,Adilabad,0,0,0,0
2020-06-07,Telangana,Komaram Bheem,0,0,0,0
2020-06-07,Telangana,Bhadradri Kothagudem,0,0,0,0
2020-06-07,Telangana,Hyderabad,0,0,0,0
2020-06-07,Telangana,Jagtial,0,0,0,0
2020-06-07,Telangana,Jangaon,0,0,0,0
2020-06-07,Telangana,Jayashankar Bhupalapally,0,0,0,0
2020-06-07,Telangana,Jogulamba Gadwal,0,0,0,0
2020-06-07,Telangana,Kamareddy,0,0,0,0
2020-06-07,Telangana,Karimnagar,0,0,0,0
2020-06-07,Telangana,Khammam,0,0,0,0
2020-06-07,Telangana,Mahabubabad,0,0,0,0
2020-06-07,Telangana,Mahabubnagar,0,0,0,0
2020-06-07,Telangana,Mancherial,0,0,0,0
2020-06-07,Telangana,Medak,0,0,0,0
2020-06-07,Telangana,Medchal Malkajgiri,0,0,0,0
2020-06-07,Telangana,Mulugu,0,0,0,0
2020-06-07,Telangana,Nalgonda,0,0,0,0
2020-06-07,Telangana,Narayanpet,0,0,0,0
2020-06-07,Telangana,Nagarkurnool,0,0,0,0
2020-06-07,Telangana,Nirmal,0,0,0,0
2020-06-07,Telangana,Nizamabad,0,0,0,0
2020-06-07,Telangana,Peddapalli,0,0,0,0
2020-06-07,Telangana,Rajanna Sircilla,0,0,0,0
2020-06-07,Telangana,Ranga Reddy,0,0,0,0
2020-06-07,Telangana,Sangareddy,0,0,0,0
2020-06-07,Telangana,Siddipet,0,0,0,0
2020-06-07,Telangana,Suryapet,0,0,0,0
2020-06-07,Telangana,Vikarabad,0,0,0,0
2020-06-07,Telangana,Wanaparthy,0,0,0,0
2020-06-07,Telangana,Warangal Urban,0,0,0,0
2020-06-07,Telangana,Warangal Rural,0,0,0,0
2020-06-07,Telangana,Yadadri Bhuvanagiri,0,0,0,0
2020-06-07,Andaman and Nicobar Islands,Nicobars,0,0,0,0
2020-06-07,Andaman and Nicobar Islands,North and Middle Andaman,0,0,0,0
2020-06-07,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0
2020-06-07,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0
2020-06-07,Jammu and Kashmir,Mirpur,0,0,0,0
2020-06-07,Jammu and Kashmir,Muzaffarabad,0,0,0,0
2020-06-07,Lakshadweep,Lakshadweep,0,0,0,0
2020-06-07,Delhi,Central Delhi,0,0,0,0
2020-06-07,Delhi,East Delhi,0,0,0,0
2020-06-07,Delhi,New Delhi,0,0,0,0
2020-06-07,Delhi,North Delhi,0,0,0,0
2020-06-07,Delhi,North East Delhi,0,0,0,0
2020-06-07,Delhi,North West Delhi,0,0,0,0
2020-06-07,Delhi,Shahdara,0,0,0,0
2020-06-07,Delhi,South Delhi,0,0,0,0
2020-06-07,Delhi,South East Delhi,0,0,0,0
2020-06-07,Delhi,South West Delhi,0,0,0,0
2020-06-07,Delhi,West Delhi,0,0,0,0
2020-06-07,Puducherry,Yanam,0,0,0,0
2020-06-08,Arunachal Pradesh,Upper Dibang Valley,0,0,0,0
2020-06-08,Chhattisgarh,Gaurela-Pendra-Marwahi,0,0,0,0
2020-06-08,Himachal Pradesh,Lahaul and Spiti,0,0,0,0
2020-06-08,Madhya Pradesh,Chachaura-Binaganj,0,0,0,0
2020-06-08,Madhya Pradesh,Maihar,0,0,0,0
2020-06-08,Madhya Pradesh,Nagda,0,0,0,0
2020-06-08,Madhya Pradesh,Niwari,0,0,0,0
2020-06-08,Maharashtra,Mumbai Suburban,0,0,0,0
2020-06-08,Manipur,Jiribam,0,0,0,0
2020-06-08,Meghalaya,East Garo Hills,0,0,0,0
2020-06-08,Meghalaya,East Jaintia Hills,0,0,0,0
2020-06-08,Meghalaya,Ribhoi,0,0,0,0
2020-06-08,Meghalaya,South Garo Hills,0,0,0,0
2020-06-08,Meghalaya,South West Khasi Hills,0,0,0,0
2020-06-08,Mizoram,Hnahthial,0,0,0,0
2020-06-08,Mizoram,Kolasib,0,0,0,0
2020-06-08,Mizoram,Serchhip,0,0,0,0
2020-06-08,Nagaland,Longleng,0,0,0,0
2020-06-08,Nagaland,Noklak,0,0,0,0
2020-06-08,Sikkim,East District,0,0,0,0
2020-06-08,Sikkim,North District,0,0,0,0
2020-06-08,Sikkim,South District,0,0,0,0
2020-06-08,Sikkim,West District,0,0,0,0
2020-06-08,Tamil Nadu,Mayiladuthurai,0,0,0,0
2020-06-08,Telangana,Adilabad,0,0,0,0
2020-06-08,Telangana,Komaram Bheem,0,0,0,0
2020-06-08,Telangana,Bhadradri Kothagudem,0,0,0,0
2020-06-08,Telangana,Hyderabad,0,0,0,0
2020-06-08,Telangana,Jagtial,0,0,0,0
2020-06-08,Telangana,Jangaon,0,0,0,0
2020-06-08,Telangana,Jayashankar Bhupalapally,0,0,0,0
2020-06-08,Telangana,Jogulamba Gadwal,0,0,0,0
2020-06-08,Telangana,Kamareddy,0,0,0,0
2020-06-08,Telangana,Karimnagar,0,0,0,0
2020-06-08,Telangana,Khammam,0,0,0,0
2020-06-08,Telangana,Mahabubabad,0,0,0,0
2020-06-08,Telangana,Mahabubnagar,0,0,0,0
2020-06-08,Telangana,Mancherial,0,0,0,0
2020-06-08,Telangana,Medak,0,0,0,0
2020-06-08,Telangana,Medchal Malkajgiri,0,0,0,0
2020-06-08,Telangana,Mulugu,0,0,0,0
2020-06-08,Telangana,Nalgonda,0,0,0,0
2020-06-08,Telangana,Narayanpet,0,0,0,0
2020-06-08,Telangana,Nagarkurnool,0,0,0,0
2020-06-08,Telangana,Nirmal,0,0,0,0
2020-06-08,Telangana,Nizamabad,0,0,0,0
2020-06-08,Telangana,Peddapalli,0,0,0,0
2020-06-08,Telangana,Rajanna Sircilla,0,0,0,0
2020-06-08,Telangana,Ranga Reddy,0,0,0,0
2020-06-08,Telangana,Sangareddy,0,0,0,0
2020-06-08,Telangana,Siddipet,0,0,0,0
2020-06-08,Telangana,Suryapet,0,0,0,0
2020-06-08,Telangana,Vikarabad,0,0,0,0
2020-06-08,Telangana,Wanaparthy,0,0,0,0
2020-06-08,Telangana,Warangal Urban,0,0,0,0
2020-06-08,Telangana,Warangal Rural,0,0,0,0
2020-06-08,Telangana,Yadadri Bhuvanagiri,0,0,0,0
2020-06-08,Andaman and Nicobar Islands,Nicobars,0,0,0,0
2020-06-08,Andaman and Nicobar Islands,North and Middle Andaman,0,0,0,0
2020-06-08,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0
2020-06-08,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0
2020-06-08,Jammu and Kashmir,Mirpur,0,0,0,0
2020-06-08,Jammu and Kashmir,Muzaffarabad,0,0,0,0
2020-06-08,Lakshadweep,Lakshadweep,0,0,0,0
2020-06-08,Delhi,Central Delhi,0,0,0,0
2020-06-08,Delhi,East Delhi,0,0,0,0
2020-06-08,Delhi,New Delhi,0,0,0,0
2020-06-08,Delhi,North Delhi,0,0,0,0
2020-06-08,Delhi,North East Delhi,0,0,0,0
2020-06-08,Delhi,North West Delhi,0,0,0,0
2020-06-08,Delhi,Shahdara,0,0,0,0
2020-06-08,Delhi,South Delhi,0,0,0,0
2020-06-08,Delhi,South East Delhi,0,0,0,0
2020-06-08,Delhi,South West Delhi,0,0,0,0
2020-06-08,Delhi,West Delhi,0,0,0,0
2020-06-08,Puducherry,Yanam,0,0,0,0
2020-06-09,Arunachal Pradesh,Upper Dibang Valley,0,0,0,0
2020-06-09,Chhattisgarh,Gaurela-Pendra-Marwahi,0,0,0,0
2020-06-09,Himachal Pradesh,Lahaul and Spiti,0,0,0,0
2020-06-09,Madhya Pradesh,Chachaura-Binaganj,0,0,0,0
2020-06-09,Madhya Pradesh,Maihar,0,0,0,0
2020-06-09,Madhya Pradesh,Nagda,0,0,0,0
2020-06-09,Madhya Pradesh,Niwari,0,0,0,0
2020-06-09,Maharashtra,Mumbai Suburban,0,0,0,0
2020-06-09,Manipur,Jiribam,0,0,0,0
2020-06-09,Meghalaya,East Garo Hills,0,0,0,0
2020-06-09,Meghalaya,East Jaintia Hills,0,0,0,0
2020-06-09,Meghalaya,South Garo Hills,0,0,0,0
2020-06-09,Meghalaya,South West Khasi Hills,0,0,0,0
2020-06-09,Mizoram,Hnahthial,0,0,0,0
2020-06-09,Mizoram,Serchhip,0,0,0,0
2020-06-09,Nagaland,Longleng,0,0,0,0
2020-06-09,Nagaland,Noklak,0,0,0,0
2020-06-09,Sikkim,East District,0,0,0,0
2020-06-09,Sikkim,North District,0,0,0,0
2020-06-09,Sikkim,South District,0,0,0,0
2020-06-09,Sikkim,West District,0,0,0,0
2020-06-09,Tamil Nadu,Mayiladuthurai,0,0,0,0
2020-06-09,Telangana,Adilabad,0,0,0,0
2020-06-09,Telangana,Komaram Bheem,0,0,0,0
2020-06-09,Telangana,Bhadradri Kothagudem,0,0,0,0
2020-06-09,Telangana,Hyderabad,0,0,0,0
2020-06-09,Telangana,Jagtial,0,0,0,0
2020-06-09,Telangana,Jangaon,0,0,0,0
2020-06-09,Telangana,Jayashankar Bhupalapally,0,0,0,0
2020-06-09,Telangana,Jogulamba Gadwal,0,0,0,0
2020-06-09,Telangana,Kamareddy,0,0,0,0
2020-06-09,Telangana,Karimnagar,0,0,0,0
2020-06-09,Telangana,Khammam,0,0,0,0
2020-06-09,Telangana,Mahabubabad,0,0,0,0
2020-06-09,Telangana,Mahabubnagar,0,0,0,0
2020-06-09,Telangana,Mancherial,0,0,0,0
2020-06-09,Telangana,Medak,0,0,0,0
2020-06-09,Telangana,Medchal Malkajgiri,0,0,0,0
2020-06-09,Telangana,Mulugu,0,0,0,0
2020-06-09,Telangana,Nalgonda,0,0,0,0
2020-06-09,Telangana,Narayanpet,0,0,0,0
2020-06-09,Telangana,Nagarkurnool,0,0,0,0
2020-06-09,Telangana,Nirmal,0,0,0,0
2020-06-09,Telangana,Nizamabad,0,0,0,0
2020-06-09,Telangana,Peddapalli,0,0,0,0
2020-06-09,Telangana,Rajanna Sircilla,0,0,0,0
2020-06-09,Telangana,Ranga Reddy,0,0,0,0
2020-06-09,Telangana,Sangareddy,0,0,0,0
2020-06-09,Telangana,Siddipet,0,0,0,0
2020-06-09,Telangana,Suryapet,0,0,0,0
2020-06-09,Telangana,Vikarabad,0,0,0,0
2020-06-09,Telangana,Wanaparthy,0,0,0,0
2020-06-09,Telangana,Warangal Urban,0,0,0,0
2020-06-09,Telangana,Warangal Rural,0,0,0,0
2020-06-09,Telangana,Yadadri Bhuvanagiri,0,0,0,0
2020-06-09,Andaman and Nicobar Islands,Nicobars,0,0,0,0
2020-06-09,Andaman and Nicobar Islands,North and Middle Andaman,0,0,0,0
2020-06-09,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0
2020-06-09,Jammu and Kashmir,Mirpur,0,0,0,0
2020-06-09,Jammu and Kashmir,Muzaffarabad,0,0,0,0
2020-06-09,Lakshadweep,Lakshadweep,0,0,0,0
2020-06-09,Delhi,Central Delhi,0,0,0,0
2020-06-09,Delhi,East Delhi,0,0,0,0
2020-06-09,Delhi,New Delhi,0,0,0,0
2020-06-09,Delhi,North Delhi,0,0,0,0
2020-06-09,Delhi,North East Delhi,0,0,0,0
2020-06-09,Delhi,North West Delhi,0,0,0,0
2020-06-09,Delhi,Shahdara,0,0,0,0
2020-06-09,Delhi,South Delhi,0,0,0,0
2020-06-09,Delhi,South East Delhi,0,0,0,0
2020-06-09,Delhi,South West Delhi,0,0,0,0
2020-06-09,Delhi,West Delhi,0,0,0,0
2020-06-09,Puducherry,Yanam,0,0,0,0
2020-06-10,Arunachal Pradesh,Upper Dibang Valley,0,0,0,0
2020-06-10,Chhattisgarh,Gaurela-Pendra-Marwahi,0,0,0,0
2020-06-10,Himachal Pradesh,Lahaul and Spiti,0,0,0,0
2020-06-10,Madhya Pradesh,Chachaura-Binaganj,0,0,0,0
2020-06-10,Madhya Pradesh,Maihar,0,0,0,0
2020-06-10,Madhya Pradesh,Nagda,0,0,0,0
2020-06-10,Madhya Pradesh,Niwari,0,0,0,0
2020-06-10,Maharashtra,Mumbai Suburban,0,0,0,0
2020-06-10,Manipur,Jiribam,0,0,0,0
2020-06-10,Meghalaya,East Garo Hills,0,0,0,0
2020-06-10,Meghalaya,East Jaintia Hills,0,0,0,0
2020-06-10,Meghalaya,South Garo Hills,0,0,0,0
2020-06-10,Meghalaya,South West Khasi Hills,0,0,0,0
2020-06-10,Mizoram,Hnahthial,0,0,0,0
2020-06-10,Nagaland,Longleng,0,0,0,0
2020-06-10,Nagaland,Noklak,0,0,0,0
2020-06-10,Sikkim,East District,0,0,0,0
2020-06-10,Sikkim,North District,0,0,0,0
2020-06-10,Sikkim,South District,0,0,0,0
2020-06-10,Sikkim,West District,0,0,0,0
2020-06-10,Tamil Nadu,Mayiladuthurai,0,0,0,0
2020-06-10,Telangana,Adilabad,0,0,0,0
2020-06-10,Telangana,Komaram Bheem,0,0,0,0
2020-06-10,Telangana,Bhadradri Kothagudem,0,0,0,0
2020-06-10,Telangana,Hyderabad,0,0,0,0
2020-06-10,Telangana,Jagtial,0,0,0,0
2020-06-10,Telangana,Jangaon,0,0,0,0
2020-06-10,Telangana,Jayashankar Bhupalapally,0,0,0,0
2020-06-10,Telangana,Jogulamba Gadwal,0,0,0,0
2020-06-10,Telangana,Kamareddy,0,0,0,0
2020-06-10,Telangana,Karimnagar,0,0,0,0
2020-06-10,Telangana,Khammam,0,0,0,0
2020-06-10,Telangana,Mahabubabad,0,0,0,0
2020-06-10,Telangana,Mahabubnagar,0,0,0,0
2020-06-10,Telangana,Mancherial,0,0,0,0
2020-06-10,Telangana,Medak,0,0,0,0
2020-06-10,Telangana,Medchal Malkajgiri,0,0,0,0
2020-06-10,Telangana,Mulugu,0,0,0,0
2020-06-10,Telangana,Nalgonda,0,0,0,0
2020-06-10,Telangana,Narayanpet,0,0,0,0
2020-06-10,Telangana,Nagarkurnool,0,0,0,0
2020-06-10,Telangana,Nirmal,0,0,0,0
2020-06-10,Telangana,Nizamabad,0,0,0,0
2020-06-10,Telangana,Peddapalli,0,0,0,0
2020-06-10,Telangana,Rajanna Sircilla,0,0,0,0
2020-06-10,Telangana,Ranga Reddy,0,0,0,0
2020-06-10,Telangana,Sangareddy,0,0,0,0
2020-06-10,Telangana,Siddipet,0,0,0,0
2020-06-10,Telangana,Suryapet,0,0,0,0
2020-06-10,Telangana,Vikarabad,0,0,0,0
2020-06-10,Telangana,Wanaparthy,0,0,0,0
2020-06-10,Telangana,Warangal Urban,0,0,0,0
2020-06-10,Telangana,Warangal Rural,0,0,0,0
